date,open,high,low,close,volume,change,changePercent
2020-04-03,158.49,164.4,155.12,161.06,161.06,161.06,161.06
2020-04-06,161.87,170.3,159.61,170.03,170.03,170.03,170.03
2020-04-07,174.26,181.93,170.39,174.28,174.28,174.28,174.28
2020-04-08,173.18,181.4,172.02,181.4,181.4,181.4,181.4
2020-04-09,179.3,183.74,174.99,180.76,180.76,180.76,180.76
2020-04-13,179.16,181.0,170.26,177.4,177.4,177.4,177.4
2020-04-14,186.7515,187.888,181.67,186.66,186.66,186.66,186.66
2020-04-15,180.9672,181.26,175.57,181.26,181.26,181.26,181.26
2020-04-16,186.02,186.02,173.12,184.97,184.97,184.97,184.97
2020-04-17,184.1,184.53,176.78,184.53,184.53,184.53,184.53
2020-04-20,181.23,186.35,181.23,186.35,186.35,186.35,186.35
2020-04-21,180.88,180.88,172.1506,172.5,172.5,172.5,172.5
2020-04-22,185.87,188.49,182.64,188.49,188.49,188.49,188.49
2020-04-23,184.98,190.8,184.33,190.8,190.8,190.8,190.8
2020-04-24,185.89,197.66,185.89,197.66,197.66,197.66,197.66
2020-04-27,199.079,201.39,190.1,190.1,190.1,190.1,190.1
2020-04-28,193.88,193.88,185.02,185.02,185.02,185.02,185.02
2020-04-29,194.29,206.61,193.0,194.62,194.62,194.62,194.62
2020-04-30,209.31,215.56,208.5619,209.09,209.09,209.09,209.09
2020-05-01,207.0,209.54,205.2357,209.54,209.54,209.54,209.54
2020-05-04,209.5,209.87,199.7497,209.57,209.57,209.57,209.57
2020-05-05,210.12,213.86,210.04,210.04,210.04,210.04,210.04
2020-05-06,210.76,221.8,210.76,211.59,211.59,211.59,211.59
2020-05-07,218.49,218.49,211.48,211.48,211.48,211.48,211.48
2020-05-08,214.66,217.36,214.57,214.57,214.57,214.57,214.57
2020-05-11,215.9531,226.0,213.48,215.84,215.84,215.84,215.84
2020-05-12,220.88,223.226,210.0,211.4,211.4,211.4,211.4
2020-05-13,213.98,215.16,210.48,212.8,212.8,212.8,212.8
2020-05-14,207.76,214.71,202.63,209.03,209.03,209.03,209.03
2020-05-15,209.85,219.26,209.85,219.26,219.26,219.26,219.26
2020-05-18,212.54,224.637,212.54,215.67,215.67,215.67,215.67
2020-05-19,220.23,228.52,216.86,225.76,225.76,225.76,225.76
2020-05-20,224.2,237.4,223.75,237.4,237.4,237.4,237.4
2020-05-21,244.56,244.56,236.56,236.56,236.56,236.56,236.56
2020-05-22,234.57,243.87,232.83,243.87,243.87,243.87,243.87
2020-05-26,251.13,251.13,236.09,236.8,236.8,236.8,236.8
2020-05-27,230.88,239.07,226.237,239.07,239.07,239.07,239.07
2020-05-28,229.5,243.1388,228.65,228.65,228.65,228.65,228.65
2020-05-29,233.8,233.8,225.43,225.43,225.43,225.43,225.43
2020-06-01,228.07,243.72,228.07,240.87,240.87,240.87,240.87
2020-06-02,234.76,242.0,230.31,238.87,238.87,238.87,238.87
2020-06-03,243.46,243.46,232.13,232.13,232.13,232.13,232.13
2020-06-04,230.03,235.66,226.75,226.75,226.75,226.75,226.75
2020-06-05,233.16,238.33,233.16,238.33,238.33,238.33,238.33
2020-06-08,232.07,238.48,232.07,233.2,233.2,233.2,233.2
2020-06-09,239.04,248.12,231.95,241.35,241.35,241.35,241.35
2020-06-10,252.67,252.67,237.75,238.77,238.77,238.77,238.77
2020-06-11,232.46,234.41,232.46,234.05,234.05,234.05,234.05
2020-06-12,240.1,240.1,233.2,236.35,236.35,236.35,236.35
2020-06-15,235.69,243.4,231.3,243.4,243.4,243.4,243.4
2020-06-16,237.73,243.91,237.73,243.91,243.91,243.91,243.91
2020-06-17,235.0,240.53,234.8868,238.69,238.69,238.69,238.69
2020-06-18,242.03,242.03,240.91,240.91,240.91,240.91,240.91
2020-06-19,241.66,248.23,240.03,240.03,240.03,240.03,240.03
2020-06-22,244.98,252.5,243.52,245.41,245.41,245.41,245.41
2020-06-23,244.98,253.73,244.98,253.73,253.73,253.73,253.73
2020-06-24,253.2,253.2,237.21,240.18,240.18,240.18,240.18
2020-06-25,238.51,242.11,238.51,242.11,242.11,242.11,242.11
2020-06-26,235.52,243.76,216.7,219.13,219.13,219.13,219.13
2020-06-29,218.48,229.36,211.65,222.5,222.5,222.5,222.5
2020-06-30,223.15,234.12,223.15,234.12,234.12,234.12,234.12
2020-07-01,234.4,246.0,234.4,244.06,244.06,244.06,244.06
2020-07-02,246.0,247.0,236.87,236.87,236.87,236.87,236.87
2020-07-06,245.26,251.62,241.7,251.62,251.62,251.62,251.62
2020-07-07,248.22,253.29,238.92,251.94,251.94,251.94,251.94
2020-07-08,248.02,254.98,246.69,251.93,251.93,251.93,251.93
2020-07-09,246.0,254.2,244.32,254.2,254.2,254.2,254.2
2020-07-10,248.128,256.55,248.128,256.55,256.55,256.55,256.55
2020-07-13,254.216,254.216,245.24,250.0,250.0,250.0,250.0
2020-07-14,246.4,246.4,237.57,241.83,241.83,241.83,241.83
2020-07-15,243.56,250.95,243.56,249.02,249.02,249.02,249.02
2020-07-16,249.0,252.07,241.7388,252.07,252.07,252.07,252.07
2020-07-17,242.0,253.46,242.0,253.46,253.46,253.46,253.46
2020-07-20,249.15,251.33,237.393,247.04,247.04,247.04,247.04
2020-07-21,253.32,253.32,242.64,246.21,246.21,246.21,246.21
2020-07-22,247.29,248.53,246.75,246.75,246.75,246.75,246.75
2020-07-23,239.8,242.48,234.8,234.8,234.8,234.8,234.8
2020-07-24,230.57,236.5,230.57,235.16,235.16,235.16,235.16
2020-07-27,232.51,244.61,232.51,239.7,239.7,239.7,239.7
2020-07-28,241.98,241.98,235.49,235.49,235.49,235.49,235.49
2020-07-29,236.45,241.9,236.45,236.96,236.96,236.96,236.96
2020-07-30,234.48,245.612,234.48,240.5,240.5,240.5,240.5
2020-07-31,260.3,264.51,259.0,264.51,264.51,264.51,264.51
2020-08-03,258.46,261.68,253.36,261.68,261.68,261.68,261.68
2020-08-04,257.12,258.76,256.35,258.76,258.76,258.76,258.76
2020-08-05,255.57,256.82,252.59,256.82,256.82,256.82,256.82
2020-08-06,251.3,278.32,251.3,278.32,278.32,278.32,278.32
2020-08-07,265.61,280.61,265.61,271.86,271.86,271.86,271.86
2020-08-10,279.26,284.26,259.71,274.0,274.0,274.0,274.0
2020-08-11,265.415,267.853,257.07,257.07,257.07,257.07,257.07
2020-08-12,260.28,267.1947,260.28,266.46,266.46,266.46,266.46
2020-08-13,263.41,268.73,263.0,263.0,263.0,263.0,263.0
2020-08-14,264.426,272.24,264.426,272.24,272.24,272.24,272.24
2020-08-17,265.2,267.91,265.2,267.91,267.91,267.91,267.91
2020-08-18,271.31,277.98,267.32,270.78,270.78,270.78,270.78
2020-08-19,265.892,279.574,262.0,274.53,274.53,274.53,274.53
2020-08-20,271.3,277.91,267.32,277.91,277.91,277.91,277.91
2020-08-21,270.06,282.74,270.06,278.75,278.75,278.75,278.75
2020-08-24,280.47,288.6576,272.77,272.77,272.77,272.77,272.77
2020-08-25,276.43,286.75,271.9985,283.69,283.69,283.69,283.69
2020-08-26,286.0,316.11,286.0,310.5,310.5,310.5,310.5
2020-08-27,304.59,307.57,298.04,302.29,302.29,302.29,302.29
2020-08-28,306.0,307.64,301.96,307.64,307.64,307.64,307.64
2020-08-31,298.83,306.5,291.75,306.5,306.5,306.5,306.5
2020-09-01,306.53,314.97,305.07,305.07,305.07,305.07,305.07
2020-09-02,304.77,314.3,304.25,314.3,314.3,314.3,314.3
2020-09-03,310.78,310.78,291.93,299.2,299.2,299.2,299.2
2020-09-04,290.24,295.07,277.93,295.07,295.07,295.07,295.07
2020-09-08,281.76,284.5,273.78,282.85,282.85,282.85,282.85
2020-09-09,279.65,289.22,272.01,285.96,285.96,285.96,285.96
2020-09-10,280.04,286.78,268.719,274.78,274.78,274.78,274.78
2020-09-11,274.42,281.73,267.91,279.21,279.21,279.21,279.21
2020-09-14,273.59,280.09,268.8,268.89,268.89,268.89,268.89
2020-09-15,281.84,281.84,273.0,275.47,275.47,275.47,275.47
2020-09-16,274.14,285.13,262.81,269.52,269.52,269.52,269.52
2020-09-17,260.64,265.72,260.64,265.72,265.72,265.72,265.72
2020-09-18,261.37,266.2,250.06,265.08,265.08,265.08,265.08
2020-09-21,253.51,259.12,246.92,259.12,259.12,259.12,259.12
2020-09-22,260.76,262.27,253.62,262.27,262.27,262.27,262.27
2020-09-23,264.75,270.5573,254.54,254.54,254.54,254.54,254.54
2020-09-24,252.5,263.55,251.04,252.64,252.64,252.64,252.64
2020-09-25,252.7,266.12,252.28,264.45,264.45,264.45,264.45
2020-09-28,262.0,265.43,261.6199,265.43,265.43,265.43,265.43
2020-09-29,259.89,267.3,259.89,266.68,266.68,266.68,266.68
2020-09-30,273.49,273.49,267.8,267.8,267.8,267.8,267.8
2020-10-01,271.13,278.45,271.13,273.51,273.51,273.51,273.51
2020-10-02,263.9,271.88,261.55,264.98,264.98,264.98,264.98
2020-10-05,270.4,276.37,262.421,276.37,276.37,276.37,276.37
2020-10-06,273.33,277.64,265.08,265.08,265.08,265.08,265.08
2020-10-07,263.82,267.93,259.83,267.93,267.93,267.93,267.93
2020-10-08,267.86,276.95,267.86,268.77,268.77,268.77,268.77
2020-10-09,276.68,276.68,263.75,274.65,274.65,274.65,274.65
2020-10-12,276.4,285.54,272.13,283.2,283.2,283.2,283.2
2020-10-13,283.33,288.9,278.79,286.59,286.59,286.59,286.59
2020-10-14,282.39,284.16,282.39,284.16,284.16,284.16,284.16
2020-10-15,273.8,273.8,268.96,268.96,268.96,268.96,268.96
2020-10-16,270.639,275.9,265.6,266.91,266.91,266.91,266.91
2020-10-19,274.15,274.15,263.41,269.9,269.9,269.9,269.9
2020-10-20,265.12,277.6,265.12,273.22,273.22,273.22,273.22
2020-10-21,290.64,293.19,281.05,291.63,291.63,291.63,291.63
2020-10-22,281.88,290.53,277.35,290.53,290.53,290.53,290.53
2020-10-23,289.8105,290.34,283.17,286.57,286.57,286.57,286.57
2020-10-26,284.31,290.86,284.1,284.1,284.1,284.1,284.1
2020-10-27,279.1,297.14,279.1,285.95,285.95,285.95,285.95
2020-10-28,281.85,291.33,271.65,273.8,273.8,273.8,273.8
2020-10-29,277.52,297.6,277.52,287.97,287.97,287.97,287.97
2020-10-30,281.7,286.7,261.4,271.89,271.89,271.89,271.89
2020-11-02,277.6,277.6,262.24,271.31,271.31,271.31,271.31
2020-11-03,271.47,277.17,270.0,270.0,270.0,270.0,270.0
2020-11-04,293.0,298.28,290.11,292.73,292.73,292.73,292.73
2020-11-05,299.037,311.05,297.26,298.06,298.06,298.06,298.06
2020-11-06,306.57,306.57,291.07,298.83,298.83,298.83,298.83
2020-11-09,292.72,302.87,285.7,285.9,285.9,285.9,285.9
2020-11-10,281.8,281.8,275.0,280.05,280.05,280.05,280.05
2020-11-11,277.42,289.8,277.42,289.78,289.78,289.78,289.78
2020-11-12,279.4,283.39,279.4,283.39,283.39,283.39,283.39
2020-11-13,284.33,284.33,274.2,281.24,281.24,281.24,281.24
2020-11-16,288.14,289.93,280.71,289.93,289.93,289.93,289.93
2020-11-17,286.3,289.0,286.3,289.0,289.0,289.0,289.0
2020-11-18,276.1,283.45,276.1,282.59,282.59,282.59,282.59
2020-11-19,282.856,285.56,270.72,284.31,284.31,284.31,284.31
2020-11-20,277.46,285.0,269.8,269.8,269.8,269.8,269.8
2020-11-23,273.12,281.2,273.12,281.2,281.2,281.2,281.2
2020-11-24,277.49,289.85,273.67,289.85,289.85,289.85,289.85
2020-11-25,292.04,292.04,284.07,284.07,284.07,284.07,284.07
2020-11-27,286.55,286.55,277.14,279.98,279.98,279.98,279.98
2020-11-30,278.07,286.6,276.35,286.6,286.6,286.6,286.6
2020-12-01,291.84,299.92,279.32,299.92,299.92,299.92,299.92
2020-12-02,289.58,301.57,287.764,289.76,289.76,289.76,289.76
2020-12-03,294.32,294.32,285.28,287.98,287.98,287.98,287.98
2020-12-04,287.8,295.2,282.0,284.0,284.0,284.0,284.0
2020-12-07,291.19,293.09,291.0,293.09,293.09,293.09,293.09
2020-12-08,287.13,296.3815,286.1,286.1,286.1,286.1,286.1
2020-12-09,289.82,289.82,280.17,285.5,285.5,285.5,285.5
2020-12-10,281.749,290.27,281.749,290.27,290.27,290.27,290.27
2020-12-11,278.17,283.84,277.24,280.94,280.94,280.94,280.94
2020-12-14,285.9729,285.9729,274.17,278.17,278.17,278.17,278.17
2020-12-15,278.84,287.93,275.58,285.11,285.11,285.11,285.11
2020-12-16,286.24,288.26,285.35,288.26,288.26,288.26,288.26
2020-12-17,278.98,280.94,273.68,277.92,277.92,277.92,277.92
2020-12-18,276.425,278.0,271.8,277.0,277.0,277.0,277.0
2020-12-21,283.919,286.06,273.03,276.21,276.21,276.21,276.21
2020-12-22,282.3,282.3,268.46,277.19,277.19,277.19,277.19
2020-12-23,267.2,279.3167,267.2,277.57,277.57,277.57,277.57
2020-12-24,279.489,280.9,269.1,269.1,269.1,269.1,269.1
2020-12-28,280.44,291.0,274.76,291.0,291.0,291.0,291.0
2020-12-29,282.85,288.73,277.89,277.89,277.89,277.89,277.89
2020-12-30,289.98,289.98,272.59,272.59,272.59,272.59,272.59
2020-12-31,277.0,287.89,274.99,279.81,279.81,279.81,279.81
2021-01-04,284.71,284.71,268.0,280.05,280.05,280.05,280.05
2021-01-05,281.37,281.37,271.2,271.2,271.2,271.2,271.2
2021-01-06,268.0,276.76,263.97,263.97,263.97,263.97,263.97
2021-01-07,274.6,283.81,271.44,277.41,277.41,277.41,277.41
2021-01-08,268.86,277.72,268.86,270.17,270.17,270.17,270.17
2021-01-11,265.03,272.92,263.5,267.07,267.07,267.07,267.07
2021-01-12,260.34,269.85,260.1,260.56,260.56,260.56,260.56
2021-01-13,255.02,262.67,255.02,257.78,257.78,257.78,257.78
2021-01-14,259.8,261.49,247.01,247.01,247.01,247.01,247.01
2021-01-15,254.9,265.58,254.9,255.93,255.93,255.93,255.93
2021-01-19,263.4,271.3,259.7957,264.2,264.2,264.2,264.2
2021-01-20,271.92,277.46,271.92,274.46,274.46,274.46,274.46
2021-01-21,277.18,280.251,273.38,273.38,273.38,273.38,273.38
2021-01-22,276.86,290.41,274.9,274.9,274.9,274.9,274.9
2021-01-25,291.11,291.11,279.27,279.27,279.27,279.27,279.27
2021-01-26,279.7,298.53,279.7,291.01,291.01,291.01,291.01
2021-01-27,284.93,294.93,269.4621,281.03,281.03,281.03,281.03
2021-01-28,286.81,293.27,272.6,273.0,273.0,273.0,273.0
2021-01-29,272.9,272.9,261.38,265.74,265.74,265.74,265.74
2021-02-01,262.35,270.33,258.75,270.33,270.33,270.33,270.33
2021-02-02,268.0,280.05,265.22,280.05,280.05,280.05,280.05
2021-02-03,278.07,278.07,269.14,269.14,269.14,269.14,269.14
2021-02-04,269.17,278.34,269.17,278.34,278.34,278.34,278.34
2021-02-05,267.9,280.31,267.9,276.7,276.7,276.7,276.7
2021-02-08,281.97,281.97,278.0,279.15,279.15,279.15,279.15
2021-02-09,278.54,283.66,276.34,276.34,276.34,276.34,276.34
2021-02-10,281.9177,287.4844,269.8,282.34,282.34,282.34,282.34
2021-02-11,276.59,285.91,269.52,277.24,277.24,277.24,277.24
2021-02-12,275.16,279.69,274.36,275.3,275.3,275.3,275.3
2021-02-16,273.6,284.4,272.12,275.38,275.38,275.38,275.38
2021-02-17,284.04,286.06,275.38,286.06,286.06,286.06,286.06
2021-02-18,270.739,282.24,268.09,280.68,280.68,280.68,280.68
2021-02-19,273.81,278.84,261.69,272.64,272.64,272.64,272.64
2021-02-22,259.05,269.86,258.7,269.86,269.86,269.86,269.86
2021-02-23,264.2,280.5,264.2,270.691,270.691,270.691,270.691
2021-02-24,267.112,271.75,267.112,271.75,271.75,271.75,271.75
2021-02-25,273.9,277.89,256.76,256.76,256.76,256.76,256.76
2021-02-26,265.43,266.22,263.32,263.32,263.32,263.32,263.32
2021-03-01,267.72,268.9476,265.34,265.34,265.34,265.34,265.34
2021-03-02,278.3,278.3,264.0,264.0,264.0,264.0,264.0
2021-03-03,263.92,268.324,258.51,258.51,258.51,258.51,258.51
2021-03-04,259.95,271.97,258.01,258.01,258.01,258.01,258.01
2021-03-05,263.64,274.66,260.53,272.6,272.6,272.6,272.6
2021-03-08,276.6,276.6,261.24,266.38,266.38,266.38,266.38
2021-03-09,268.421,278.96,266.02,266.02,266.02,266.02,266.02
2021-03-10,281.31,281.59,266.92,267.0,267.0,267.0,267.0
2021-03-11,270.73,289.7,270.73,284.19,284.19,284.19,284.19
2021-03-12,282.09,282.09,276.91,279.2,279.2,279.2,279.2
2021-03-15,271.31,278.58,269.0,277.16,277.16,277.16,277.16
2021-03-16,283.791,292.47,278.7,292.47,292.47,292.47,292.47
2021-03-17,282.76,292.03,282.76,292.03,292.03,292.03,292.03
2021-03-18,288.96,290.98,288.96,290.21,290.21,290.21,290.21
2021-03-19,291.28,297.98,281.881,297.98,297.98,297.98,297.98
2021-03-22,303.51,304.529,294.6395,303.24,303.24,303.24,303.24
2021-03-23,297.64,301.39,293.29,301.39,301.39,301.39,301.39
2021-03-24,297.0,305.39,285.41,285.41,285.41,285.41,285.41
2021-03-25,290.99,294.07,282.11,282.11,282.11,282.11,282.11
2021-03-26,287.1289,294.7,285.59,285.59,285.59,285.59,285.59
2021-03-29,292.88,303.41,291.28,291.28,291.28,291.28,291.28
2021-03-30,297.07,304.57,287.8,297.0,297.0,297.0,297.0
2021-03-31,302.53,302.53,298.36,298.36,298.36,298.36,298.36
2021-04-01,303.2,304.6,303.2,303.52,303.52,303.52,303.52
2021-04-05,312.11,322.932,312.11,314.64,314.64,314.64,314.64
2021-04-06,319.4982,319.4982,307.01,307.01,307.01,307.01,307.01
2021-04-07,309.76,325.21,307.3,325.21,325.21,325.21,325.21
2021-04-08,322.44,328.78,313.44,313.46,313.46,313.46,313.46
2021-04-09,311.5,325.23,311.5,325.23,325.23,325.23,325.23
2021-04-12,316.81,321.65,316.81,320.32,320.32,320.32,320.32
2021-04-13,313.73,319.09,313.73,317.09,317.09,317.09,317.09
2021-04-14,309.5,316.18,308.18,316.18,316.18,316.18,316.18
2021-04-15,321.12,321.12,306.1,313.62,313.62,313.62,313.62
2021-04-16,320.95,322.88,306.33,306.33,306.33,306.33,306.33
2021-04-19,309.251,315.1,305.32,310.79,310.79,310.79,310.79
2021-04-20,315.12,315.12,304.87,304.87,304.87,304.87,304.87
2021-04-21,315.71,315.71,303.39,303.39,303.39,303.39,303.39
2021-04-22,311.22,311.22,301.55,305.76,305.76,305.76,305.76
2021-04-23,312.5,314.67,308.95,309.24,309.24,309.24,309.24
2021-04-26,307.676,316.0,307.676,308.01,308.01,308.01,308.01
2021-04-27,309.73,317.93,303.92,310.57,310.57,310.57,310.57
2021-04-28,314.11,319.52,308.48,313.6,313.6,313.6,313.6
2021-04-29,332.61,346.83,331.97,345.06,345.06,345.06,345.06
2021-04-30,328.1958,340.3,328.1958,339.53,339.53,339.53,339.53
2021-05-03,337.96,337.96,323.96,328.12,328.12,328.12,328.12
2021-05-04,325.856,332.15,322.5,332.15,332.15,332.15,332.15
2021-05-05,318.96,336.97,318.96,327.8,327.8,327.8,327.8
2021-05-06,315.9,334.26,315.9,321.14,321.14,321.14,321.14
2021-05-07,328.06,331.74,325.11,325.11,325.11,325.11,325.11
2021-05-10,316.69,318.8047,308.0,308.0,308.0,308.0,308.0
2021-05-11,310.23,316.82,309.48,316.82,316.82,316.82,316.82
2021-05-12,308.83,319.65,298.58,306.71,306.71,306.71,306.71
2021-05-13,318.7891,318.7891,316.7181,318.1,318.1,318.1,318.1
2021-05-14,321.83,324.47,314.1,320.28,320.28,320.28,320.28
2021-05-17,319.3,326.84,319.3,326.82,326.82,326.82,326.82
2021-05-18,329.55,329.55,318.81,318.81,318.81,318.81,318.81
2021-05-19,307.202,329.52,304.15,314.88,314.88,314.88,314.88
2021-05-20,317.08,333.4,317.08,323.72,323.72,323.72,323.72
2021-05-21,321.32,335.44,321.32,328.7,328.7,328.7,328.7
2021-05-24,327.75,336.79,319.87,336.79,336.79,336.79,336.79
2021-05-25,336.37,340.16,332.71,332.71,332.71,332.71,332.71
2021-05-26,340.88,340.88,330.1,338.6,338.6,338.6,338.6
2021-05-27,331.0,347.6,331.0,344.91,344.91,344.91,344.91
2021-05-28,347.0,347.0,341.32,341.4,341.4,341.4,341.4
2021-06-01,341.63,342.03,332.21,342.03,342.03,342.03,342.03
2021-06-02,333.54,347.92,331.5089,340.71,340.71,340.71,340.71
2021-06-03,341.01,341.01,327.08,328.55,328.55,328.55,328.55
2021-06-04,339.5,346.29,336.46,346.29,346.29,346.29,346.29
2021-06-07,329.81,341.26,329.81,341.26,341.26,341.26,341.26
2021-06-08,339.2,340.17,332.38,340.17,340.17,340.17,340.17
2021-06-09,351.27,353.4,335.35,335.35,335.35,335.35,335.35
2021-06-10,332.382,345.45,332.382,334.19,334.19,334.19,334.19
2021-06-11,332.66,341.02,332.66,335.76,335.76,335.76,335.76
2021-06-14,336.7,353.23,330.41,337.71,337.71,337.71,337.71
2021-06-15,353.73,353.73,335.63,351.17,351.17,351.17,351.17
2021-06-16,337.762,344.1,337.43,337.43,337.43,337.43,337.43
2021-06-17,332.49,345.04,332.49,340.6,340.6,340.6,340.6
2021-06-18,346.12,346.12,336.22,336.22,336.22,336.22,336.22
2021-06-21,340.13,340.16,336.76,337.74,337.74,337.74,337.74
2021-06-22,334.746,348.26,334.746,347.09,347.09,347.09,347.09
2021-06-23,346.43,356.5194,344.2,348.93,348.93,348.93,348.93
2021-06-24,357.74,357.74,344.55,344.55,344.55,344.55,344.55
2021-06-25,352.69,352.69,347.61,347.61,347.61,347.61,347.61
2021-06-28,350.62,375.86,346.91,358.91,358.91,358.91,358.91
2021-06-29,363.58,363.58,354.0,354.0,354.0,354.0,354.0
2021-06-30,366.983,366.983,350.93,350.93,350.93,350.93,350.93
2021-07-01,349.75,368.9543,349.75,364.3,364.3,364.3,364.3
2021-07-02,368.3,369.73,356.7,356.7,356.7,356.7,356.7
2021-07-06,359.2,368.65,359.2,363.31,363.31,363.31,363.31
2021-07-07,362.83,365.39,359.0,365.39,365.39,365.39,365.39
2021-07-08,361.42,361.42,347.99,347.99,347.99,347.99,347.99
2021-07-09,359.75,368.07,356.33,356.33,356.33,356.33,356.33
2021-07-12,359.99,370.02,354.77,365.79,365.79,365.79,365.79
2021-07-13,360.9,371.29,356.7,356.7,356.7,356.7,356.7
2021-07-14,367.44,371.6,354.0,354.0,354.0,354.0,354.0
2021-07-15,360.1025,361.9562,348.45,348.45,348.45,348.45,348.45
2021-07-16,345.57,355.1411,345.57,349.52,349.52,349.52,349.52
2021-07-19,342.49,352.44,340.0,340.0,340.0,340.0,340.0
2021-07-20,346.3,348.95,335.9,347.12,347.12,347.12,347.12
2021-07-21,341.8,361.14,341.8,361.14,361.14,361.14,361.14
2021-07-22,356.11,363.06,353.87,358.27,358.27,358.27,358.27
2021-07-23,374.18,390.24,359.65,380.54,380.54,380.54,380.54
2021-07-26,381.33,381.33,372.58,372.58,372.58,372.58,372.58
2021-07-27,388.25,388.25,380.7,380.7,380.7,380.7,380.7
2021-07-28,389.19,389.19,379.37,379.37,379.37,379.37,379.37
2021-07-29,370.0,377.06,357.49,360.21,360.21,360.21,360.21
2021-07-30,356.0,370.2,356.0,370.2,370.2,370.2,370.2
2021-08-02,363.0,372.3,351.26,358.73,358.73,358.73,358.73
2021-08-03,354.19,368.8642,354.19,357.07,357.07,357.07,357.07
2021-08-04,357.88,373.4,357.88,373.4,373.4,373.4,373.4
2021-08-05,371.98,373.6,364.4,367.46,367.46,367.46,367.46
2021-08-06,364.5,379.98,364.5,379.49,379.49,379.49,379.49
2021-08-09,376.403,376.403,365.12,367.07,367.07,367.07,367.07
2021-08-10,365.618,378.1,363.0311,370.47,370.47,370.47,370.47
2021-08-11,371.5,375.56,371.02,371.02,371.02,371.02,371.02
2021-08-12,365.89,371.22,365.19,365.19,365.19,365.19,365.19
2021-08-13,378.25,378.25,364.36,364.36,364.36,364.36,364.36
2021-08-16,364.33,382.97,364.33,379.2,379.2,379.2,379.2
2021-08-17,371.79,373.69,361.18,371.5,371.5,371.5,371.5
2021-08-18,357.3,375.73,357.3,363.08,363.08,363.08,363.08
2021-08-19,359.613,373.69,359.613,362.49,362.49,362.49,362.49
2021-08-20,358.9,367.3957,357.33,366.12,366.12,366.12,366.12
2021-08-23,376.78,376.78,365.1,369.35,369.35,369.35,369.35
2021-08-24,364.75,377.5272,364.75,370.17,370.17,370.17,370.17
2021-08-25,366.0,378.88,366.0,378.88,378.88,378.88,378.88
2021-08-26,384.321,384.321,368.97,368.97,368.97,368.97,368.97
2021-08-27,367.2,374.39,367.2,374.39,374.39,374.39,374.39
2021-08-30,389.43,399.42,386.91,387.27,387.27,387.27,387.27
2021-08-31,393.54,396.1,390.44,390.44,390.44,390.44,390.44
2021-09-01,381.4,391.48,381.31,386.5,386.5,386.5,386.5
2021-09-02,394.7,394.7,380.8,380.8,380.8,380.8,380.8
2021-09-03,386.77,391.09,381.85,383.95,383.95,383.95,383.95
2021-09-07,384.37,391.86,376.03,391.86,391.86,391.86,391.86
2021-09-08,386.33,394.81,386.33,394.81,394.81,394.81,394.81
2021-09-09,385.82,395.08,379.0,379.0,379.0,379.0,379.0
2021-09-10,393.08,394.5,391.44,394.5,394.5,394.5,394.5
2021-09-13,392.83,400.62,390.9377,392.33,392.33,392.33,392.33
2021-09-14,388.6,393.58,386.69,386.69,386.69,386.69,386.69
2021-09-15,392.0,392.0,377.26,377.26,377.26,377.26,377.26
2021-09-16,376.51,389.35,376.51,377.58,377.58,377.58,377.58
2021-09-17,376.762,386.15,362.51,370.46,370.46,370.46,370.46
2021-09-20,361.6,372.79,355.7,367.7,367.7,367.7,367.7
2021-09-21,364.8,377.06,356.81,358.38,358.38,358.38,358.38
2021-09-22,363.6,363.6,347.82,347.82,347.82,347.82,347.82
2021-09-23,350.591,364.97,350.591,354.44,354.44,354.44,354.44
2021-09-24,353.1022,368.56,343.52,368.56,368.56,368.56,368.56
2021-09-27,363.218,363.218,355.67,362.94,362.94,362.94,362.94
2021-09-28,353.62,366.9,341.22,341.22,341.22,341.22,341.22
2021-09-29,354.44,354.75,351.53,351.53,351.53,351.53,351.53
2021-09-30,354.493,355.0,346.97,347.56,347.56,347.56,347.56
2021-10-01,351.26,354.58,348.78,348.78,348.78,348.78,348.78
2021-10-04,343.79,343.79,326.85,326.85,326.85,326.85,326.85
2021-10-05,343.17,343.22,332.788,343.22,343.22,343.22,343.22
2021-10-06,333.24,346.91,332.9,346.91,346.91,346.91,346.91
2021-10-07,341.0,346.56,329.68,329.68,329.68,329.68,329.68
2021-10-08,347.54,347.54,340.37,340.37,340.37,340.37,340.37
2021-10-11,342.434,344.4,330.96,330.96,330.96,330.96,330.96
2021-10-12,333.97,333.97,320.22,325.94,325.94,325.94,325.94
2021-10-13,338.51,338.51,327.29,336.19,336.19,336.19,336.19
2021-10-14,330.466,341.79,330.466,332.1,332.1,332.1,332.1
2021-10-15,335.05,337.73,325.07,334.85,334.85,334.85,334.85
2021-10-18,336.63,352.02,336.03,336.03,336.03,336.03,336.03
2021-10-19,348.851,354.05,340.72,340.72,340.72,340.72,340.72
2021-10-20,356.605,356.605,349.24,349.24,349.24,349.24,349.24
2021-10-21,342.906,353.2,342.11,342.11,342.11,342.11,342.11
2021-10-22,338.291,338.291,331.25,331.25,331.25,331.25,331.25
2021-10-25,332.4,343.21,319.72,343.21,343.21,343.21,343.21
2021-10-26,330.28,340.4569,312.9,330.93,330.93,330.93,330.93
2021-10-27,321.39,321.85,316.01,316.01,316.01,316.01,316.01
2021-10-28,315.86,335.74,315.86,318.44,318.44,318.44,318.44
2021-10-29,329.51,336.5446,324.4,324.49,324.49,324.49,324.49
